Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.523948431742023,-1.24853299816513,0.0132468676544693,0.866495538680282,1.9005868957448e-17
0.6,0.558086439269885,-1.12326545136509,0.02020571306992,0.829070124354835,3.82926423383274e-10
0.6,0.676300567341433,-1.0149903945894,0.0194191385680353,0.848347975948553,4.49006714067096e-11
0.6,0.566055887025877,-1.12857370228319,0.0183089993207013,0.815989613923987,6.99447504109312e-08
0.6,0.574095270224816,-1.10524861205955,0.0121227783976566,0.870300028359902,8.88264393326527e-13
0.6,0.503758321835487,-1.1866163603017,0.0174744377901915,0.808016347656251,2.01909404402747e-09
0.6,0.602045130161767,-1.03248928864,0.0186617456420078,0.818083954991516,7.45549464075388e-09
0.6,0.665182591518096,-0.967525626664314,0.0146022091634212,0.872589593110441,4.22653858798884e-11
0.6,0.762783630782252,-0.894216784581961,0.0144811305851255,0.890794084297445,2.78752564151967e-10
0.6,0.218786691466223,-1.68432069128821,0.0163028511926464,0.851292789275606,9.63069953599618e-10
0.6,0.615709694883531,-1.07076713314982,0.0151676140604108,0.843451110804802,3.32359164059484e-06
0.6,0.781606128024679,-0.91971749020143,0.0132985933147689,0.878698060849167,4.63813545677581e-10
0.6,0.504605157513635,-1.26298749333187,0.01627671084718,0.863558992663887,7.65034254663016e-17
0.6,0.67918722524048,-0.97667729135342,0.00950517450866926,0.915481624102655,1.82523014875755e-16
0.6,0.71266487625339,-0.931767181798665,0.0160504649504916,0.864320504329126,7.95176660662401e-10
0.6,0.513985590715591,-1.20907512350993,0.0125040036246983,0.887734840915335,1.91941300635427e-14
0.6,0.505448155892826,-1.21073609444834,0.0139566240090538,0.862511382004078,9.2886596617736e-16
0.6,0.774557694723933,-0.868594241197409,0.0134859109815403,0.894592890289486,4.0541924579358e-10
0.6,0.644201736696552,-1.00168413925579,0.0101866027192698,0.915341076782447,2.64555735375076e-20
0.6,0.55415613062299,-1.1209982207836,0.0182383771228558,0.826203893741338,2.28979419198461e-11
0.6,0.747788932096943,-0.874750481877236,0.0173821011471229,0.876559422758509,8.03361893782384e-14
0.6,0.601991312174489,-1.11066508332521,0.014783117623013,0.87435965346698,1.1784741194167e-16
0.6,0.630743134400268,-0.990144815493586,0.015453414844407,0.850763933034649,1.49510736785265e-10
0.6,0.505654510862444,-1.19039460890648,0.014128711394534,0.849160553526273,8.58245097584009e-16
0.6,0.57510071845463,-1.03926675583092,0.0147961744969377,0.857537320756873,3.39113255380184e-15
0.6,0.645502470716407,-0.947949907909776,0.0143732712678019,0.871001688118007,7.11047490627462e-12
0.6,0.62465029503103,-1.10782555778051,0.0144871242961279,0.875963448777046,2.61679959050978e-13
0.6,0.58449841281867,-1.08667385133086,0.0156850326444572,0.848214735249401,3.14523536399135e-11
0.6,0.62894060865654,-1.03218893553967,0.0134210626886153,0.878515039845562,6.20917153290532e-12
0.6,0.522812039855515,-1.23358135491177,0.0136754768194463,0.854075173176597,2.19213123803974e-12
0.6,0.415174471514788,-1.31441106462483,0.0218499384344572,0.77462630459214,4.41529481109027e-10
0.6,0.493800556681048,-1.22985610481399,0.016201066588133,0.844973451605718,6.96937451447948e-09
0.6,0.565770598198329,-1.14880871919753,0.0139144347805218,0.863446751510174,2.1508654555108e-09
0.6,0.627321696842031,-0.98129290073895,0.0190859657586295,0.813135782914764,4.01343090653202e-07
0.6,0.673301769175649,-0.995359519575301,0.0127086083583537,0.891348337723151,1.81564497585046e-14
0.6,0.783585713003434,-0.937432681129547,0.0133252702110814,0.894314830312511,2.22903727986054e-11
